Image Name,Predicted,Ground Truth
aphids Adult\19160.jpg,71,71
aphids Adult\19162.jpg,71,71
aphids Adult\19168.jpg,71,71
aphids Adult\19169.jpg,85,71
aphids Adult\19172.jpg,130,71
aphids Adult\19176.jpg,62,71
aphids Adult\19179.jpg,71,71
aphids Adult\19184.jpg,71,71
aphids Adult\19190.jpg,71,71
aphids Adult\19191.jpg,71,71
aphids Adult\19192.jpg,71,71
aphids Adult\19194.jpg,71,71
aphids Adult\19195.jpg,71,71
aphids Adult\19196.jpg,71,71
aphids Adult\19201.jpg,71,71
aphids Adult\19210.jpg,7,71
aphids Adult\19212.jpg,27,71
aphids Adult\19217.jpg,71,71
aphids Adult\19219.jpg,71,71
aphids Adult\19220.jpg,71,71
aphids Adult\19223.jpg,89,71
aphids Adult\19227.jpg,71,71
aphids Adult\19232.jpg,114,71
aphids Adult\19233.jpg,71,71
aphids Adult\19235.jpg,71,71
aphids Adult\19236.jpg,71,71
aphids Adult\19244.jpg,71,71
aphids Adult\19245.jpg,71,71
aphids Adult\19247.jpg,71,71
aphids Adult\19257.jpg,148,71
aphids Adult\19259.jpg,71,71
aphids Adult\19260.jpg,71,71
aphids Adult\19265.jpg,71,71
aphids Adult\19268.jpg,71,71
aphids Adult\19270.jpg,71,71
aphids Adult\19271.jpg,71,71
aphids Adult\19273.jpg,71,71
aphids Adult\19279.jpg,71,71
aphids Adult\19282.jpg,71,71
aphids Adult\19286.jpg,17,71
aphids Adult\19289.jpg,71,71
aphids Adult\19295.jpg,71,71
aphids Adult\19296.jpg,71,71
aphids Adult\19298.jpg,71,71
aphids Adult\19302.jpg,71,71
aphids Adult\19304.jpg,36,71
aphids Adult\19308.jpg,71,71
aphids Adult\19311.jpg,71,71
aphids Adult\19317.jpg,71,71
aphids Adult\19318.jpg,33,71
aphids Adult\19319.jpg,27,71
aphids Adult\19320.jpg,71,71
aphids Adult\19321.jpg,71,71
aphids Adult\19323.jpg,71,71
aphids Adult\19326.jpg,71,71
aphids Adult\19332.jpg,71,71
aphids Adult\19334.jpg,71,71
aphids Adult\19336.jpg,71,71
aphids Adult\19337.jpg,71,71
aphids Adult\19338.jpg,71,71
aphids Adult\19340.jpg,71,71
aphids Adult\19342.jpg,71,71
aphids Adult\19345.jpg,71,71
aphids Adult\19350.jpg,71,71
aphids Adult\19351.jpg,71,71
aphids Adult\19356.jpg,71,71
aphids Adult\19358.jpg,71,71
aphids Adult\19360.jpg,71,71
aphids Adult\19363.jpg,71,71
aphids Adult\19369.jpg,71,71
aphids Adult\19373.jpg,71,71
aphids Adult\19380.jpg,71,71
aphids Adult\19391.jpg,7,71
aphids Adult\19395.jpg,71,71
aphids Adult\19396.jpg,71,71
aphids Adult\19399.jpg,71,71
aphids Adult\19400.jpg,7,71
aphids Adult\19405.jpg,71,71
aphids Adult\19412.jpg,71,71
aphids Adult\19416.jpg,71,71
aphids Adult\19419.jpg,71,71
aphids Adult\19420.jpg,71,71
aphids Adult\19427.jpg,36,71
aphids Adult\19435.jpg,71,71
aphids Adult\19436.jpg,101,71
aphids Adult\19437.jpg,71,71
aphids Adult\19439.jpg,71,71
aphids Adult\19441.jpg,101,71
aphids Adult\19442.jpg,71,71
aphids Adult\19444.jpg,74,71
aphids Adult\19448.jpg,71,71
aphids Adult\19450.jpg,36,71
aphids Adult\19453.jpg,71,71
aphids Adult\19461.jpg,71,71
aphids Adult\19466.jpg,106,71
aphids Adult\19468.jpg,71,71
aphids Adult\19470.jpg,71,71
aphids Adult\19477.jpg,71,71
aphids Adult\19483.jpg,71,71
aphids Adult\19487.jpg,71,71
aphids Adult\19488.jpg,71,71
aphids Adult\19493.jpg,71,71
aphids Adult\19496.jpg,71,71
aphids Adult\19501.jpg,71,71
aphids Adult\19502.jpg,71,71
aphids Adult\19505.jpg,71,71
aphids Adult\19506.jpg,33,71
aphids Adult\19520.jpg,71,71
aphids Adult\19529.jpg,71,71
aphids Adult\19530.jpg,71,71
aphids Adult\19532.jpg,71,71
aphids Adult\19533.jpg,71,71
aphids Adult\19534.jpg,71,71
aphids Adult\19542.jpg,148,71
aphids Adult\19549.jpg,71,71
aphids Adult\19553.jpg,71,71
aphids Adult\19558.jpg,71,71
aphids Adult\19563.jpg,71,71
aphids Adult\19564.jpg,71,71
aphids Adult\19566.jpg,71,71
aphids Adult\19567.jpg,71,71
aphids Adult\19568.jpg,71,71
aphids Adult\19569.jpg,71,71
aphids Adult\19574.jpg,106,71
aphids Adult\19575.jpg,71,71
aphids Adult\19581.jpg,71,71
aphids Adult\19583.jpg,71,71
aphids Adult\19584.jpg,71,71
aphids Adult\19586.jpg,71,71
aphids Adult\19587.jpg,71,71
aphids Adult\19588.jpg,71,71
aphids Adult\19589.jpg,71,71
aphids Adult\19591.jpg,108,71
aphids Adult\19593.jpg,71,71
aphids Adult\19595.jpg,71,71
aphids Adult\19597.jpg,71,71
aphids Adult\19601.jpg,71,71
aphids Adult\19604.jpg,71,71
aphids Adult\19606.jpg,71,71
aphids Adult\19608.jpg,71,71
aphids Adult\19609.jpg,71,71
aphids Adult\19615.jpg,71,71
aphids Adult\19618.jpg,71,71
aphids Adult\19619.jpg,71,71
aphids Adult\19624.jpg,71,71
aphids Adult\19627.jpg,71,71
aphids Adult\19629.jpg,71,71
aphids Adult\19634.jpg,71,71
aphids Adult\19636.jpg,71,71
aphids Adult\19637.jpg,71,71
aphids Adult\19639.jpg,62,71
aphids Adult\19640.jpg,71,71
aphids Adult\19642.jpg,71,71
aphids Adult\19645.jpg,71,71
aphids Adult\19648.jpg,71,71
aphids Adult\19650.jpg,71,71
aphids Adult\19651.jpg,71,71
aphids Adult\19655.jpg,71,71
aphids Adult\19658.jpg,71,71
aphids Adult\19662.jpg,90,71
aphids Adult\19670.jpg,71,71
aphids Adult\19679.jpg,108,71
aphids Adult\19681.jpg,71,71
aphids Adult\19689.jpg,71,71
aphids Adult\19693.jpg,71,71
aphids Adult\19695.jpg,71,71
aphids Adult\19699.jpg,71,71
aphids Adult\19700.jpg,85,71
aphids Adult\19704.jpg,71,71
aphids Adult\19707.jpg,108,71
aphids Adult\19708.jpg,71,71
aphids Adult\19710.jpg,36,71
aphids Adult\19718.jpg,33,71
aphids Adult\19720.jpg,62,71
aphids Adult\19722.jpg,71,71
aphids Adult\19723.jpg,71,71
aphids Adult\19725.jpg,71,71
aphids Adult\19726.jpg,71,71
aphids Adult\19728.jpg,71,71
aphids Adult\19731.jpg,71,71
aphids Adult\19741.jpg,71,71
aphids Adult\19746.jpg,71,71
aphids Adult\19748.jpg,71,71
aphids Adult\19753.jpg,71,71
aphids Adult\19754.jpg,71,71
aphids Adult\19768.jpg,71,71
aphids Adult\19772.jpg,148,71
aphids Adult\19774.jpg,36,71
aphids Adult\19780.jpg,71,71
aphids Adult\19782.jpg,71,71
aphids Adult\19783.jpg,71,71
aphids Adult\19790.jpg,71,71
aphids Adult\19791.jpg,71,71
aphids Adult\19794.jpg,61,71
aphids Adult\19797.jpg,71,71
aphids Adult\19803.jpg,71,71
aphids Adult\19806.jpg,71,71
aphids Adult\19808.jpg,71,71
aphids Adult\19809.jpg,71,71
aphids Adult\19810.jpg,71,71
aphids Adult\19813.jpg,71,71
aphids Adult\19818.jpg,71,71
aphids Adult\19820.jpg,71,71
aphids Adult\19824.jpg,71,71
aphids Adult\19826.jpg,71,71
aphids Adult\19831.jpg,101,71
aphids Adult\19836.jpg,71,71
aphids Adult\19840.jpg,71,71
aphids Adult\19845.jpg,85,71
aphids Adult\19852.jpg,71,71
aphids Adult\19859.jpg,71,71
aphids Adult\19860.jpg,85,71
aphids Adult\19861.jpg,71,71
aphids Adult\19868.jpg,36,71
aphids Adult\19869.jpg,71,71
aphids Adult\19870.jpg,71,71
aphids Adult\19871.jpg,85,71
aphids Adult\19872.jpg,71,71
aphids Adult\19873.jpg,33,71
aphids Adult\19875.jpg,71,71
aphids Adult\19876.jpg,71,71
aphids Adult\19883.jpg,71,71
aphids Adult\19885.jpg,71,71
aphids Adult\19888.jpg,101,71
aphids Adult\19889.jpg,71,71
aphids Adult\19890.jpg,101,71
aphids Adult\19903.jpg,71,71
aphids Adult\19910.jpg,71,71
aphids Adult\19912.jpg,59,71
aphids Adult\19915.jpg,71,71
aphids Adult\19916.jpg,71,71
aphids Adult\19918.jpg,71,71
aphids Adult\19920.jpg,71,71
aphids Adult\19922.jpg,71,71
aphids Adult\19923.jpg,71,71
aphids Adult\19928.jpg,71,71
aphids Adult\19944.jpg,71,71
aphids Adult\19946.jpg,60,71
aphids Adult\19950.jpg,71,71
aphids Adult\19951.jpg,71,71
aphids Adult\19959.jpg,71,71
aphids Adult\19961.jpg,71,71
aphids Adult\19962.jpg,101,71
aphids Adult\19972.jpg,18,71
aphids Adult\19973.jpg,71,71
aphids Adult\19976.jpg,36,71
aphids Adult\19980.jpg,71,71
aphids Adult\19981.jpg,71,71
aphids Adult\19984.jpg,71,71
aphids Adult\19987.jpg,71,71
aphids Adult\19988.jpg,71,71
aphids Adult\19997.jpg,71,71
aphids Adult\19998.jpg,71,71
aphids Adult\20000.jpg,71,71
aphids Adult\20002.jpg,71,71
aphids Adult\20003.jpg,71,71
aphids Adult\20004.jpg,7,71
aphids Adult\20006.jpg,71,71
aphids Adult\20008.jpg,71,71
aphids Adult\20014.jpg,71,71
aphids Adult\20016.jpg,71,71
aphids Adult\20017.jpg,60,71
aphids Adult\20019.jpg,66,71
aphids Adult\20021.jpg,130,71
aphids Adult\20023.jpg,71,71
aphids Adult\20026.jpg,71,71
aphids Adult\20030.jpg,71,71
aphids Adult\20032.jpg,62,71
aphids Adult\20035.jpg,71,71
aphids Adult\20036.jpg,101,71
aphids Adult\20037.jpg,71,71
aphids Adult\20038.jpg,71,71
aphids Adult\20040.jpg,71,71
aphids Adult\20043.jpg,71,71
aphids Adult\20048.jpg,71,71
aphids Adult\20056.jpg,71,71
aphids Adult\20058.jpg,71,71
aphids Adult\20061.jpg,71,71
aphids Adult\20063.jpg,71,71
aphids Adult\20064.jpg,36,71
aphids Adult\20067.jpg,71,71
aphids Adult\20068.jpg,71,71
aphids Adult\20069.jpg,62,71
aphids Adult\20072.jpg,71,71
aphids Adult\20073.jpg,71,71
aphids Adult\20075.jpg,71,71
aphids Adult\20076.jpg,71,71
aphids Adult\20078.jpg,71,71
aphids Adult\20087.jpg,71,71
aphids Adult\20090.jpg,71,71
aphids Adult\20092.jpg,71,71
aphids Adult\20097.jpg,85,71
aphids Adult\20104.jpg,32,71
aphids Adult\20109.jpg,71,71
aphids Adult\20115.jpg,71,71
aphids Adult\20125.jpg,71,71
aphids Adult\20127.jpg,71,71
aphids Adult\20132.jpg,71,71
aphids Adult\20137.jpg,71,71
aphids Adult\20139.jpg,71,71
aphids Adult\20141.jpg,71,71
aphids Adult\20143.jpg,71,71
aphids Adult\20144.jpg,33,71
aphids Adult\20145.jpg,71,71
aphids Adult\20146.jpg,62,71
aphids Adult\20148.jpg,48,71
aphids Adult\20152.jpg,71,71
aphids Adult\20155.jpg,71,71
aphids Adult\20158.jpg,71,71
aphids Adult\20165.jpg,71,71
aphids Adult\20166.jpg,71,71
aphids Adult\20168.jpg,62,71
aphids Adult\20169.jpg,71,71
aphids Adult\20171.jpg,71,71
aphids Adult\20172.jpg,71,71
aphids Adult\20177.jpg,71,71
aphids Adult\20179.jpg,71,71
aphids Adult\20180.jpg,71,71
aphids Adult\20188.jpg,71,71
aphids Adult\20190.jpg,71,71
aphids Adult\20192.jpg,71,71
aphids Adult\20195.jpg,71,71
aphids Adult\20200.jpg,33,71
aphids Adult\20207.jpg,71,71
aphids Adult\20210.jpg,27,71
aphids Adult\20214.jpg,71,71
aphids Adult\20220.jpg,85,71
aphids Adult\20221.jpg,71,71
aphids Adult\20224.jpg,71,71
aphids Adult\20225.jpg,71,71
aphids Adult\20236.jpg,71,71
aphids Adult\20237.jpg,71,71
aphids Adult\20238.jpg,89,71
aphids Adult\20240.jpg,71,71
aphids Adult\20253.jpg,71,71
aphids Adult\20254.jpg,71,71
aphids Adult\20258.jpg,71,71
aphids Adult\20260.jpg,36,71
aphids Adult\20265.jpg,71,71
aphids Adult\20270.jpg,71,71
aphids Adult\20271.jpg,18,71
aphids Adult\20272.jpg,71,71
aphids Adult\20283.jpg,71,71
aphids Adult\20284.jpg,130,71
aphids Adult\20288.jpg,71,71
aphids Adult\20293.jpg,71,71
aphids Adult\20301.jpg,71,71
aphids Adult\20302.jpg,71,71
aphids Adult\20306.jpg,71,71
aphids Adult\20309.jpg,71,71
aphids Adult\20312.jpg,71,71
aphids Adult\20318.jpg,71,71
aphids Adult\20320.jpg,18,71
aphids Adult\20321.jpg,71,71
aphids Adult\20322.jpg,71,71
aphids Adult\20326.jpg,71,71
aphids Adult\20327.jpg,18,71
aphids Adult\20328.jpg,71,71
aphids Adult\20334.jpg,71,71
aphids Adult\20338.jpg,71,71
aphids Adult\20339.jpg,71,71
aphids Adult\20340.jpg,85,71
aphids Adult\20346.jpg,62,71
aphids Adult\20347.jpg,71,71
aphids Adult\20348.jpg,71,71
aphids Adult\20355.jpg,71,71
aphids Adult\20357.jpg,71,71
aphids Adult\20363.jpg,71,71
aphids Adult\20367.jpg,101,71
aphids Adult\20370.jpg,71,71
aphids Adult\20373.jpg,71,71
aphids Adult\20376.jpg,71,71
aphids Adult\20382.jpg,108,71
aphids Adult\20385.jpg,71,71
aphids Adult\20388.jpg,71,71
aphids Adult\20390.jpg,71,71
aphids Adult\20392.jpg,71,71
aphids Adult\20395.jpg,71,71
aphids Adult\20399.jpg,101,71
aphids Adult\20400.jpg,71,71
aphids Adult\20401.jpg,71,71
aphids Adult\20403.jpg,71,71
aphids Adult\20405.jpg,71,71
aphids Adult\20406.jpg,71,71
aphids Adult\20407.jpg,59,71
aphids Adult\20409.jpg,71,71
aphids Adult\20410.jpg,115,71
aphids Adult\20417.jpg,71,71
aphids Adult\20419.jpg,71,71
aphids Adult\20422.jpg,71,71
aphids Adult\20439.jpg,71,71
aphids Adult\20440.jpg,71,71
aphids Adult\20444.jpg,71,71
aphids Adult\20448.jpg,36,71
aphids Adult\20449.jpg,71,71
aphids Adult\20451.jpg,71,71
aphids Adult\20452.jpg,71,71
aphids Adult\20456.jpg,71,71
aphids Adult\20457.jpg,71,71
aphids Adult\20460.jpg,71,71
aphids Adult\20461.jpg,71,71
aphids Adult\20462.jpg,71,71
aphids Adult\20469.jpg,71,71
aphids Adult\20470.jpg,71,71
aphids Adult\20475.jpg,71,71
aphids Adult\20479.jpg,71,71
aphids Adult\20486.jpg,85,71
aphids Adult\20493.jpg,71,71
aphids Adult\20495.jpg,71,71
aphids Adult\20500.jpg,108,71
aphids Adult\20502.jpg,85,71
aphids Adult\20510.jpg,71,71
aphids Adult\20513.jpg,71,71
aphids Adult\20532.jpg,71,71
aphids Adult\20537.jpg,71,71
aphids Adult\20539.jpg,85,71
aphids Adult\20540.jpg,71,71
aphids Adult\20545.jpg,101,71
aphids Adult\20546.jpg,71,71
aphids Adult\20547.jpg,71,71
aphids Adult\20549.jpg,71,71
aphids Adult\20557.jpg,71,71
aphids Adult\20558.jpg,71,71
aphids Adult\20559.jpg,71,71
aphids Adult\20560.jpg,71,71
aphids Adult\20561.jpg,3,71
aphids Adult\20565.jpg,71,71
aphids Adult\20567.jpg,71,71
aphids Adult\20569.jpg,66,71
aphids Adult\20570.jpg,71,71
aphids Adult\20573.jpg,101,71
aphids Adult\20576.jpg,71,71
aphids Adult\20578.jpg,36,71
aphids Adult\20580.jpg,166,71
aphids Adult\20582.jpg,71,71
aphids Adult\20586.jpg,71,71
aphids Adult\20589.jpg,71,71
aphids Adult\20590.jpg,71,71
aphids Adult\20600.jpg,71,71
aphids Adult\20602.jpg,71,71
aphids Adult\20604.jpg,71,71
aphids Adult\20605.jpg,71,71
aphids Adult\20609.jpg,71,71
aphids Adult\20620.jpg,18,71
aphids Adult\20629.jpg,61,71
aphids Adult\20630.jpg,71,71
aphids Adult\20631.jpg,62,71
aphids Adult\20636.jpg,71,71
aphids Adult\20639.jpg,71,71
aphids Adult\20643.jpg,71,71
aphids Adult\20646.jpg,71,71
aphids Adult\20652.jpg,71,71
aphids Adult\20653.jpg,71,71
aphids Adult\20654.jpg,71,71
aphids Adult\20656.jpg,71,71
aphids Adult\20668.jpg,36,71
aphids Adult\20672.jpg,71,71
aphids Adult\20676.jpg,71,71
aphids Adult\20686.jpg,71,71
aphids Adult\20699.jpg,71,71
aphids Adult\20700.jpg,71,71
aphids Adult\20706.jpg,71,71
aphids Adult\20711.jpg,101,71
aphids Adult\20714.jpg,71,71
aphids Adult\20716.jpg,71,71
aphids Adult\20718.jpg,71,71
aphids Adult\20720.jpg,71,71
aphids Adult\20725.jpg,71,71
aphids Adult\20728.jpg,71,71
aphids Adult\20732.jpg,71,71
aphids Adult\20734.jpg,71,71
aphids Adult\20742.jpg,71,71
aphids Adult\20743.jpg,71,71
aphids Adult\20744.jpg,71,71
aphids Adult\20747.jpg,71,71
aphids Adult\20761.jpg,71,71
aphids Adult\20762.jpg,71,71
aphids Adult\20764.jpg,71,71
aphids Adult\20766.jpg,71,71
aphids Adult\20771.jpg,71,71
aphids Adult\20774.jpg,71,71
aphids Adult\20775.jpg,71,71
aphids Adult\20777.jpg,104,71
aphids Adult\20782.jpg,71,71
aphids Adult\20785.jpg,71,71
aphids Adult\20787.jpg,71,71
aphids Adult\20791.jpg,71,71
aphids Adult\20793.jpg,85,71
aphids Adult\20796.jpg,71,71
aphids Adult\20797.jpg,71,71
aphids Adult\20800.jpg,71,71
aphids Adult\20801.jpg,61,71
aphids Adult\20808.jpg,71,71
aphids Adult\20825.jpg,71,71
aphids Adult\20826.jpg,71,71
aphids Adult\20827.jpg,71,71
aphids Adult\20828.jpg,71,71
aphids Adult\20830.jpg,71,71
aphids Adult\20834.jpg,71,71
aphids Adult\20838.jpg,71,71
aphids Adult\20839.jpg,71,71
aphids Adult\20842.jpg,71,71
aphids Adult\20849.jpg,71,71
aphids Adult\20851.jpg,71,71
aphids Adult\20853.jpg,71,71
aphids Adult\20859.jpg,71,71
aphids Adult\20864.jpg,71,71
aphids Adult\20866.jpg,71,71
aphids Adult\20868.jpg,71,71
aphids Adult\20870.jpg,71,71
aphids Adult\20872.jpg,71,71
aphids Adult\20874.jpg,71,71
aphids Adult\20876.jpg,71,71
aphids Adult\20877.jpg,18,71
aphids Adult\20880.jpg,61,71
aphids Adult\20881.jpg,71,71
aphids Adult\20883.jpg,85,71
aphids Adult\20887.jpg,71,71
aphids Adult\20888.jpg,71,71
aphids Adult\20889.jpg,71,71
aphids Adult\20890.jpg,71,71
aphids Adult\20900.jpg,71,71
aphids Adult\20902.jpg,71,71
aphids Adult\20905.jpg,71,71
aphids Adult\20906.jpg,71,71
aphids Adult\20908.jpg,71,71
aphids Adult\20909.jpg,18,71
aphids Adult\20911.jpg,71,71
aphids Adult\20920.jpg,71,71
aphids Adult\20921.jpg,71,71
aphids Adult\20922.jpg,71,71
aphids Adult\20923.jpg,71,71
aphids Adult\20925.jpg,71,71
aphids Adult\20927.jpg,71,71
aphids Adult\20929.jpg,71,71
aphids Adult\20932.jpg,71,71
aphids Adult\20935.jpg,71,71
aphids Adult\20939.jpg,71,71
aphids Adult\20940.jpg,71,71
aphids Adult\20944.jpg,71,71
aphids Adult\20954.jpg,71,71
aphids Adult\20966.jpg,71,71
aphids Adult\20968.jpg,71,71
aphids Adult\20970.jpg,71,71
aphids Adult\20972.jpg,71,71
aphids Adult\20975.jpg,71,71
aphids Adult\20981.jpg,71,71
aphids Adult\20982.jpg,71,71
aphids Adult\20985.jpg,71,71
aphids Adult\20987.jpg,71,71
aphids Adult\20989.jpg,71,71
aphids Adult\20990.jpg,71,71
aphids Adult\20994.jpg,7,71
aphids Adult\20998.jpg,71,71
aphids Adult\21009.jpg,71,71
aphids Adult\21016.jpg,71,71
aphids Adult\21017.jpg,71,71
aphids Adult\21019.jpg,71,71
aphids Adult\21022.jpg,71,71
aphids Adult\21026.jpg,71,71
aphids Adult\21030.jpg,18,71
aphids Adult\21031.jpg,36,71
aphids Adult\21032.jpg,71,71
aphids Adult\21038.jpg,71,71
aphids Adult\21039.jpg,71,71
aphids Adult\21041.jpg,36,71
aphids Adult\21042.jpg,71,71
aphids Adult\21054.jpg,71,71
aphids Adult\21060.jpg,106,71
aphids Adult\21062.jpg,71,71
aphids Adult\21069.jpg,71,71
aphids Adult\21074.jpg,71,71
aphids Adult\21078.jpg,60,71
aphids Adult\21080.jpg,71,71
aphids Adult\21085.jpg,71,71
aphids Adult\21086.jpg,71,71
aphids Adult\21089.jpg,61,71
aphids Adult\21090.jpg,71,71
aphids Adult\21094.jpg,71,71
aphids Adult\21095.jpg,71,71
aphids Adult\21096.jpg,71,71
aphids Adult\21099.jpg,71,71
aphids Adult\21104.jpg,71,71
aphids Adult\21113.jpg,71,71
aphids Adult\21114.jpg,71,71
aphids Adult\21119.jpg,130,71
aphids Adult\21125.jpg,71,71
aphids Adult\21126.jpg,71,71
aphids Adult\21130.jpg,71,71
aphids Adult\21132.jpg,108,71
aphids Adult\21134.jpg,71,71
aphids Adult\21137.jpg,71,71
aphids Adult\21139.jpg,71,71
aphids Adult\21142.jpg,71,71
aphids Adult\21147.jpg,71,71
aphids Adult\21149.jpg,71,71
aphids Adult\21150.jpg,71,71
aphids Adult\21151.jpg,147,71
aphids Adult\21154.jpg,71,71
aphids Adult\21160.jpg,36,71
aphids Adult\21163.jpg,85,71
aphids Adult\21165.jpg,71,71
aphids Adult\21166.jpg,71,71
aphids Adult\21172.jpg,71,71
aphids Adult\21173.jpg,54,71
army worm Adult\16015.jpg,93,72
army worm Adult\16017.jpg,89,72
army worm Adult\16047.jpg,74,72
army worm Adult\16063.jpg,160,72
army worm Adult\16068.jpg,160,72
army worm Adult\16092.jpg,102,72
army worm Adult\16117.jpg,72,72
army worm Adult\16152.jpg,86,72
army worm Adult\16178.jpg,72,72
army worm Adult\16212.jpg,93,72
army worm Adult\16263.jpg,102,72
army worm Adult\16277.jpg,93,72
army worm Adult\16286.jpg,72,72
army worm Adult\16289.jpg,73,72
army worm Adult\16304.jpg,46,72
army worm Adult\16331.jpg,72,72
army worm Adult\16363.jpg,93,72
army worm Adult\16366.jpg,72,72
army worm Adult\16396.jpg,46,72
army worm Adult\16410.jpg,93,72
army worm Adult\16423.jpg,102,72
army worm Adult\16456.jpg,160,72
army worm Adult\16513.jpg,33,72
army worm Adult\16514.jpg,102,72
army worm Adult\16655.jpg,102,72
army worm Adult\16691.jpg,46,72
army worm Adult\16786.jpg,46,72
army worm Adult\16788.jpg,93,72
army worm Adult\16804.jpg,72,72
army worm Adult\16828.jpg,102,72
army worm Adult\16922.jpg,79,72
army worm Adult\16951.jpg,93,72
army worm Adult\16968.jpg,79,72
army worm Adult\17002.jpg,139,72
army worm Adult\17003.jpg,4,72
army worm Egg\16118.jpg,98,73
army worm Egg\16375.jpg,161,73
army worm Egg\16478.jpg,56,73
army worm Egg\16911.jpg,161,73
army worm Larva\16013.jpg,74,74
army worm Larva\16014.jpg,94,74
army worm Larva\16020.jpg,106,74
army worm Larva\16024.jpg,48,74
army worm Larva\16031.jpg,112,74
army worm Larva\16033.jpg,74,74
army worm Larva\16035.jpg,74,74
army worm Larva\16040.jpg,74,74
army worm Larva\16043.jpg,48,74
army worm Larva\16058.jpg,74,74
army worm Larva\16062.jpg,74,74
army worm Larva\16076.jpg,74,74
army worm Larva\16085.jpg,74,74
army worm Larva\16108.jpg,116,74
army worm Larva\16110.jpg,74,74
army worm Larva\16115.jpg,74,74
army worm Larva\16120.jpg,99,74
army worm Larva\16121.jpg,74,74
army worm Larva\16124.jpg,74,74
army worm Larva\16126.jpg,74,74
army worm Larva\16135.jpg,74,74
army worm Larva\16136.jpg,74,74
army worm Larva\16142.jpg,48,74
army worm Larva\16143.jpg,74,74
army worm Larva\16148.jpg,74,74
army worm Larva\16151.jpg,74,74
army worm Larva\16156.jpg,74,74
army worm Larva\16157.jpg,74,74
army worm Larva\16160.jpg,81,74
army worm Larva\16163.jpg,28,74
army worm Larva\16164.jpg,74,74
army worm Larva\16166.jpg,74,74
army worm Larva\16169.jpg,74,74
army worm Larva\16176.jpg,74,74
army worm Larva\16187.jpg,74,74
army worm Larva\16199.jpg,74,74
army worm Larva\16202.jpg,74,74
army worm Larva\16203.jpg,15,74
army worm Larva\16206.jpg,74,74
army worm Larva\16208.jpg,74,74
army worm Larva\16216.jpg,74,74
army worm Larva\16221.jpg,48,74
army worm Larva\16228.jpg,74,74
army worm Larva\16229.jpg,74,74
army worm Larva\16244.jpg,18,74
army worm Larva\16245.jpg,48,74
army worm Larva\16247.jpg,94,74
army worm Larva\16248.jpg,74,74
army worm Larva\16253.jpg,74,74
army worm Larva\16256.jpg,119,74
army worm Larva\16264.jpg,74,74
army worm Larva\16265.jpg,48,74
army worm Larva\16266.jpg,48,74
army worm Larva\16271.jpg,162,74
army worm Larva\16279.jpg,74,74
army worm Larva\16280.jpg,104,74
army worm Larva\16284.jpg,74,74
army worm Larva\16285.jpg,74,74
army worm Larva\16288.jpg,162,74
army worm Larva\16295.jpg,94,74
army worm Larva\16296.jpg,74,74
army worm Larva\16302.jpg,99,74
army worm Larva\16307.jpg,74,74
army worm Larva\16309.jpg,74,74
army worm Larva\16318.jpg,81,74
army worm Larva\16323.jpg,76,74
army worm Larva\16325.jpg,81,74
army worm Larva\16328.jpg,74,74
army worm Larva\16335.jpg,74,74
army worm Larva\16336.jpg,74,74
army worm Larva\16338.jpg,48,74
army worm Larva\16340.jpg,74,74
army worm Larva\16345.jpg,74,74
army worm Larva\16346.jpg,74,74
army worm Larva\16350.jpg,74,74
army worm Larva\16354.jpg,74,74
army worm Larva\16355.jpg,94,74
army worm Larva\16356.jpg,74,74
army worm Larva\16357.jpg,74,74
army worm Larva\16358.jpg,81,74
army worm Larva\16360.jpg,99,74
army worm Larva\16361.jpg,74,74
army worm Larva\16365.jpg,74,74
army worm Larva\16368.jpg,99,74
army worm Larva\16370.jpg,104,74
army worm Larva\16372.jpg,81,74
army worm Larva\16377.jpg,74,74
army worm Larva\16378.jpg,74,74
army worm Larva\16379.jpg,74,74
army worm Larva\16380.jpg,162,74
army worm Larva\16391.jpg,99,74
army worm Larva\16401.jpg,99,74
army worm Larva\16405.jpg,74,74
army worm Larva\16407.jpg,81,74
army worm Larva\16425.jpg,74,74
army worm Larva\16437.jpg,94,74
army worm Larva\16438.jpg,74,74
army worm Larva\16441.jpg,74,74
army worm Larva\16444.jpg,81,74
army worm Larva\16445.jpg,74,74
army worm Larva\16447.jpg,74,74
army worm Larva\16448.jpg,87,74
army worm Larva\16449.jpg,87,74
army worm Larva\16453.jpg,74,74
army worm Larva\16465.jpg,74,74
army worm Larva\16468.jpg,74,74
army worm Larva\16469.jpg,74,74
army worm Larva\16474.jpg,74,74
army worm Larva\16479.jpg,74,74
army worm Larva\16491.jpg,74,74
army worm Larva\16494.jpg,71,74
army worm Larva\16500.jpg,74,74
army worm Larva\16504.jpg,81,74
army worm Larva\16505.jpg,74,74
army worm Larva\16506.jpg,48,74
army worm Larva\16507.jpg,74,74
army worm Larva\16517.jpg,94,74
army worm Larva\16524.jpg,140,74
army worm Larva\16530.jpg,74,74
army worm Larva\16533.jpg,30,74
army worm Larva\16537.jpg,74,74
army worm Larva\16538.jpg,74,74
army worm Larva\16546.jpg,48,74
army worm Larva\16548.jpg,74,74
army worm Larva\16550.jpg,74,74
army worm Larva\16552.jpg,104,74
army worm Larva\16566.jpg,136,74
army worm Larva\16572.jpg,74,74
army worm Larva\16579.jpg,74,74
army worm Larva\16585.jpg,134,74
army worm Larva\16590.jpg,94,74
army worm Larva\16604.jpg,74,74
